5.852623276273333230e-01 6.838780423747434778e-01
5.899814843286667054e-01 6.915825461512999928e-01
5.935375627493333361e-01 6.973885179924168565e-01
5.962781495026666656e-01 7.017639771046967345e-01
6.072939713773333192e-01 7.191560041526561253e-01
6.080559881820000179e-01 7.203586569686567520e-01
6.152884634666666575e-01 7.317293725664981707e-01
6.183365306846666520e-01 7.364346252154222450e-01
6.261304920353333303e-01 7.482660078894857181e-01
6.293924587073334020e-01 7.531330284101147576e-01
6.367719898666667211e-01 7.638819955198353773e-01
6.406221800366667107e-01 7.694562046424416879e-01
6.514374711739999713e-01 7.850154637027451088e-01
6.551406054693333925e-01 7.902898058835413631e-01
6.661564273446667350e-01 8.056357872201185266e-01
6.696055560400000495e-01 8.103136382747715416e-01
6.771856179333334280e-01 8.204364654903227860e-01
6.840838753266667016e-01 8.294161400385784422e-01
6.882148085266667215e-01 8.347033279140050333e-01
6.949125351733334011e-01 8.430147694482345022e-01
6.992573678333333653e-01 8.482831948470115346e-01
7.057679324600000248e-01 8.559865024035216985e-01
7.139362178533333880e-01 8.654795312153406028e-01
7.165832236000000410e-01 8.684300666939674951e-01
7.286418053133333350e-01 8.814631703320260359e-01
7.310749116000000436e-01 8.840070919132786420e-01
7.382940181666667323e-01 8.909255463023740829e-01
7.396843646200000899e-01 8.922924977036460481e-01
7.455264934533333276e-01 8.978916595904472553e-01
7.507135552066667161e-01 9.027191299048816786e-01
7.564086281666666522e-01 9.078866298565163584e-01
7.617026396533332910e-01 9.126329280072447148e-01
7.709136848866666725e-01 9.205738026521151918e-01
7.727184615266666778e-01 9.220873198985377606e-01
7.837743895533333394e-01 9.317173247742706055e-01
7.854187416000000255e-01 9.329666227132559220e-01
7.948169488599999832e-01 9.397499936159100509e-01
7.999371670333333961e-01 9.432852097496711163e-01
8.131588270266666418e-01 9.519358178285594052e-01
8.144555924666667668e-01 9.527418560088740662e-01
8.217148051866667302e-01 9.567081829841229679e-01
8.315007051999999677e-01 9.622521161113424260e-01
8.325835711866667044e-01 9.628268509314643619e-01
8.461929239400000080e-01 9.694876635506903817e-01
8.471019966199999640e-01 9.698999083810554422e-01
8.608584052466666803e-01 9.757336493133205169e-01
8.689197409133333494e-01 9.788622435829826829e-01
8.828633115666667530e-01 9.835801057632171940e-01
8.834782724933334386e-01 9.837770048136122991e-01
9.016597260733333341e-01 9.882357456898321901e-01
9.084911398866667431e-01 9.899429947044859901e-01
9.162182576533334233e-01 9.917206449228851417e-01
9.231432524733333977e-01 9.931282262612549649e-01
9.307634205199999400e-01 9.944647477588983708e-01
9.450946839333334015e-01 9.965906794611016917e-01
9.489716115333334256e-01 9.970836547434280828e-01
9.635301431133332928e-01 9.978515502720469721e-01
9.670461153866666271e-01 9.981208920661728268e-01
9.816848592600001533e-01 9.995888404633962443e-01
9.817650715533332573e-01 9.995926055360545570e-01
9.963236031333333464e-01 9.999412003553285189e-01
1.000000000000000000e+00 1.000000000000000000e+00
