t;grid16
0.0;0.23489063312618227
0.067;0.2264521621024173
0.134;0.21036539413089703
0.201;0.2088961411611661
0.268;0.2169722712611678
0.335;0.2203073095286306
0.402;0.21385553365242033
0.469;0.22415659049225226
0.536;0.2029093569365317
0.603;0.2141943869339739
0.67;0.21102790001837116
0.737;0.25633020340024837
0.804;0.27988424139425194
0.871;0.3535586271986846
0.938;0.41095569803776894
1.005;0.3889049726550458
1.072;0.31837504827292135
1.139;0.3026033221183363
1.206;0.2632081991275381
1.273;0.2343653782200238
1.34;0.2178834112906446
1.407;0.20831591232086283
1.474;0.1902854077732635
1.541;0.1992927381369792
1.608;0.1982658572257931
1.675;0.20892875951838966
1.742;0.20711274459590412
1.809;0.21363125381299514
1.876;0.23612152502940076
1.943;0.22727552240812354
2.01;0.2248221379478919
2.077;0.26405813777830983
2.144;0.296744937624987
2.211;0.371369140326476
2.278;0.4328723959021863
2.345;0.4079495571537382
2.412;0.34054432247574684
2.479;0.37361570604173705
2.546;0.3026228828394128
2.613;0.24437223692714719
2.68;0.22460459661248536
2.747;0.22012807213972913
2.814;0.20196464974517953
2.881;0.21284932580709737
2.948;0.210738204286795
3.015;0.2171879512383307
3.082;0.20940779775811438
3.149;0.23030904915731681
3.216;0.22035829028398743
3.283;0.2593701834741405
3.35;0.22406727653164724
3.417;0.24758876746911845
3.484;0.2827497836338849
3.551;0.3953434359581571
3.618;0.4159311739769151
3.685;0.3836086482060933
3.752;0.32863050198784677
3.819;0.3361034335618937
3.886;0.3216199118755582
3.953;0.265307845098847
4.02;0.2272565850726991
4.087;0.20893573680369912
4.154;0.2042438478660245
4.221;0.2013769336385155
4.288;0.19221906663866556
4.355;0.1997312047997459
4.422;0.20418255546801778
4.489;0.21775741956334888
4.556;0.21488053549518718
4.623;0.23134837864569546
4.69;0.2367679843730719
4.757;0.2759749206011847
4.824;0.2888142159246488
4.891;0.39830124291405933
4.958;0.4603309271161694
5.025;0.42387338444927697
5.092;0.34750460591408533
5.159;0.33442888563294726
5.226;0.2831094225090664
5.293;0.27113240378551345
5.36;0.22493229758994376
5.427;0.23130824594060068
5.494;0.20430089515059344
5.561;0.21287091331787328
5.628;0.20556795703663044
5.695;0.21044404051078297
5.762;0.2098328948775533
5.829;0.21179251767911103
5.896;0.21458899657841976
5.963;0.21862453964221573
6.03;0.22732223661527767
6.097;0.2692730769809265
6.164;0.29052303688081227
6.231;0.36673386022042515
6.298;0.37640455115581434
6.365;0.42342347986017675
6.432;0.36768485837024484
6.499;0.3023439408901305
6.566;0.27213005130599904
6.633;0.24202833148053277
6.7;0.24053795152066232
6.767;0.2316527176738877
6.834;0.2036829407916359
6.901;0.2189234580297666
6.968;0.22706970853966
7.035;0.23314769157663606
7.102;0.2234513353789949
7.169;0.24043034270291394
7.236;0.22643652520854826
7.303;0.28348254994218386
7.37;0.25391709648909117
7.437;0.3344540294598086
7.504;0.3340099570519307
7.571;0.4288761558799315
7.638;0.4910050303978949
7.705;0.42500537599909755
7.772;0.36191131653437564
7.839;0.35576331050696913
7.906;0.3675863156833948
7.973;0.2910551201014781
8.04;0.2262949276450079
8.107;0.22822760541866846
8.174;0.2198757244978903
8.241;0.225428136174736
8.308;0.21002939496048212
8.375;0.22561453200264028
8.442;0.22066217764718596
8.509;0.22538413303537372
8.576;0.24256099996746994
8.643;0.24981567697371634
8.71;0.24399391062573916
8.777;0.2969200341732335
8.844;0.31406103690927156
8.911;0.37936730979509253
8.978;0.4397482047315477
9.045;0.424778957192246
9.112;0.3296084368487681
9.179;0.36774628550759414
9.246;0.30870600528833214
9.313;0.3084203895171351
9.38;0.23194603749887407
9.447;0.21984247848146946
9.514;0.20527535402198882
9.581;0.21125212870606255
9.648;0.22470788445175996
9.715;0.22493085251829306
9.782;0.22602478660453507
9.849;0.23261804014418144
9.916;0.2327217815137775
9.983;0.231193725629658
10.05;0.21905205680785633
10.117;0.27814887723233844
10.184;0.3064879520502931
10.251;0.37582054801203446
10.318;0.4149787981476904
10.385;0.3871209053083334
10.452;0.30178315839963743
10.519;0.2982364729393222
10.586;0.26901830078705297
10.653;0.22890343759827786
10.72;0.22748601131098403
