t;grid16
20.368;0.3916040295890119
20.435;0.3517662337947518
20.502;0.37601737515876016
20.569;0.3869274133714648
20.636;0.4172069361836634
20.703;0.4200183525088206
20.77;0.45676685535309336
20.837;0.4687803144515637
20.904;0.5221242618957489
20.971;0.46221384557410805
21.038;0.5159577908060559
21.105;0.5767939407705709
21.172;0.5368092878959633
21.239;0.5497685878698382
21.306;0.4890020164560403
21.373;0.38336776588174637
21.44;0.3772368377871091
21.507;0.3007699213870978
21.574;0.35388854212799453
21.641;0.3543516122928459
21.708;0.36753588986702956
21.775;0.36118517722388965
21.842;0.36591840336674103
21.909;0.3739545984476139
21.976;0.4437097541928363
22.043;0.40952489039437984
22.11;0.4989603857883737
22.177;0.4833216372654888
22.244;0.5560865922051619
22.311;0.54212386225425
22.378;0.5605515859357592
22.445;0.5709508394747297
22.512;0.583805954672107
22.579;0.5176865625373055
22.646;0.47197020194643813
22.713;0.3769666641049812
22.78;0.3668451172303201
22.847;0.3314046657709843
22.914;0.33649163186133196
22.981;0.3492654408172934
23.048;0.36065931985875394
23.115;0.3687348431593194
23.182;0.39033177476842473
23.249;0.425910385756005
23.316;0.4321029771967055
23.383;0.47053108387372183
23.45;0.45989901476236605
23.517;0.5408474837665695
23.584;0.6164172977667768
23.651;0.5840264541367357
23.718;0.5875885200942383
23.785;0.601785252723378
23.852;0.5263793197275567
23.919;0.5297951356709306
23.986;0.4605782890478752
24.053;0.4058525020020517
24.12;0.3841811598121547
24.187;0.36434017168939137
24.254;0.34529581327461617
24.321;0.38434816275209094
24.388;0.3497387165489534
24.455;0.37922787388045204
24.522;0.35626246761828506
24.589;0.4926648341557074
24.656;0.4308522895154238
24.723;0.42040416917085793
24.79;0.48761999587603744
24.857;0.487112757947527
24.924;0.5330889627877629
24.991;0.5776466261001743
25.058;0.5688900557735429
25.125;0.5959062794397701
25.192;0.52691508859041
25.259;0.5435255199584704
25.326;0.44186764628476793
25.393;0.4109310019725556
25.46;0.4196104970967746
25.527;0.34635028253626904
25.594;0.3572260915357261
25.661;0.3177055283030588
25.728;0.36906588394124634
25.795;0.40137017137750003
25.862;0.3527923833557651
25.929;0.4412949193318111
25.996;0.4530438739194378
26.063;0.44680580698271843
26.13;0.5221676563983799
26.197;0.5260044360552205
26.264;0.556453514560703
26.331;0.5149746252615162
26.398;0.5375757721780358
26.465;0.5774402386095655
26.532;0.580284745005077
26.599;0.5603557209557934
26.666;0.5536070032605762
26.733;0.396404496055996
26.8;0.411646899568531
26.867;0.3559901497166056
26.934;0.3467352079916203
27.001;0.37259435093457727
27.068;0.35409011403196977
27.135;0.39060183341406374
27.202;0.4007085678051577
27.269;0.4423214073233755
27.336;0.42730289747542166
27.403;0.435476974667585
27.47;0.5195906063438621
27.537;0.48049327369534794
27.604;0.530726205302659
27.671;0.530611397079492
27.738;0.5699415960263531
27.805;0.5756649771346597
27.872;0.5597476508876426
27.939;0.551697539108655
28.006;0.5052124774629895
28.073;0.41510661083982986
28.14;0.3824222523388222
28.207;0.40326417516524576
28.274;0.34412698978859824
28.341;0.4201441887998662
28.408;0.3684247159863684
28.475;0.38152508732265533
28.542;0.43010547530501236
28.609;0.46414053059206073
28.676;0.41594416123751976
28.743;0.47144554932183125
28.81;0.496647766999928
28.877;0.5439050418055925
28.944;0.5332372724369572
29.011;0.5856652206192887
29.078;0.6362996969189865
29.145;0.6811046056990264
29.212;0.5805469767343134
29.279;0.6037016257227905
29.346;0.4963509981111281
29.413;0.4181000838132942
29.48;0.47187048962189143
29.547;0.3995493429605326
29.614;0.36934841565038823
29.681;0.35735965338983966
29.748;0.47293656079775576
29.815;0.3942905481069856
29.882;0.3830652960396933
29.949;0.44272043650872595
30.016;0.43765527049032416
30.083;0.4911025091776563
30.15;0.4802997693653209
30.217;0.5149029273711914
30.284;0.583283077422328
30.351;0.5464612840822233
30.418;0.5936599887088212
30.485;0.5957250490916502
30.552;0.5700656277798888
30.619;0.5520168901004492
30.686;0.4901038712161777
30.753;0.42838575155707215
30.82;0.42744205394347645
30.887;0.38228617721502195
30.954;0.34468650094982317
31.021;0.3842828954733999
31.088;0.4449632846847557
31.155;0.4446531286151343
31.222;0.43171397023610375
31.289;0.4621154177280354
31.356;0.47419237213640386
31.423;0.48999678845248396
31.49;0.5552749458140793
31.557;0.5472707534570989
31.624;0.5734264745461876
31.691;0.5627766459210144
31.758;0.583794693812041
31.825;0.6067445366694957
31.892;0.5805951731823229
31.959;0.5999431789802196
32.026;0.5037590436778574
32.093;0.47262941833503075
32.16;0.43547109698707687
32.227;0.414354028194182
32.294;0.3882074238633067
32.361;0.4341859313832775
32.428;0.3827317680784346
32.495;0.4263227499238183
32.562;0.41473453845804226
32.629;0.4542244301298048
32.696;0.45555391957831476
32.763;0.4759844931027416
32.83;0.4828842690089611
32.897;0.5713560043106645
32.964;0.5829337948468932
33.031;0.5422179874884857
33.098;0.5654339657468507
33.165;0.5951287756832253
33.232;0.5575067745689801
33.299;0.5780702769408109
33.366;0.4503242436322646
33.433;0.4424389030608548
33.5;0.4085515577206731
33.567;0.3411718888434338
33.634;0.35751483575789444
33.701;0.38621973647978686
33.768;0.40494008634798473
33.835;0.39873502982069
33.902;0.42300695743798455
33.969;0.48595703449386496
34.036;0.49315979735912546
34.103;0.46273825910296507
34.17;0.5338468720163677
34.237;0.46923025019012016
34.304;0.5614360968574861
34.371;0.560822732038069
34.438;0.6074002294551113
34.505;0.5807600156973887
34.572;0.5815880330108175
34.639;0.5549036820615031
34.706;0.5297567936820897
34.773;0.4341152931288761
34.84;0.41743944226822044
34.907;0.3810627485024221
34.974;0.3798712633261649
35.041;0.42537570519508705
35.108;0.4074075322104896
35.175;0.43231589860846953
35.242;0.45061802588766486
35.309;0.4891830670094228
35.376;0.46860270544136867
35.443;0.5163768680212609
35.51;0.5116990296897864
35.577;0.4903903267213927
35.644;0.5306649631943575
35.711;0.5915851017611299
35.778;0.6391929229986075
35.845;0.6397883454838897
35.912;0.5799406626356067
35.979;0.5589661635682125
36.046;0.5448218982565278
36.113;0.4432392033913993
36.18;0.40535490611580627
36.247;0.3677083769720985
36.314;0.37306389008529545
36.381;0.38764883620891677
36.448;0.42012857118826313
36.515;0.4357843684672542
36.582;0.4353656098341268
36.649;0.4746999859208518
36.716;0.5541372098582041
36.783;0.4976000222018758
36.85;0.5341168492243664
36.917;0.5704544239358584
36.984;0.583005307162716
37.051;0.5624927916328694
37.118;0.632984235211842
37.185;0.6545008458543967
37.252;0.5994450549073937
37.319;0.5497378479673825
37.386;0.4938277668095144
37.453;0.4504539265978356
37.52;0.4385592500399154
37.587;0.4144774132427548
37.654;0.412514810467942
37.721;0.416509578670398
37.788;0.4456991402907372
37.855;0.43282626635640026
37.922;0.480813617498229
37.989;0.46204338482770213
38.056;0.5082014019894742
38.123;0.5006055697100117
38.19;0.5095561477543425
38.257;0.5745276159261354
38.324;0.5474019575817486
38.391;0.5622013995730024
38.458;0.5700815312387492
38.525;0.5883493843042655
38.592;0.620315078366362
38.659;0.5566309903342427
38.726;0.5810420509086699
38.793;0.43768308951302376
38.86;0.41198522672424825
38.927;0.3896313980672409
38.994;0.363931492138266
39.061;0.3830116614499308
39.128;0.40587418454110386
39.195;0.4408988547384362
39.262;0.46468591623459954
39.329;0.45752620570495933
39.396;0.49479421522406947
39.463;0.46552375442725924
39.53;0.5987042868678814
39.597;0.49612171195881266
39.664;0.606219541705324
39.731;0.5717567710340992
39.798;0.6381297216291988
39.865;0.6474694666948736
39.932;0.5892082355368737
39.999;0.5779253856495276
40.066;0.5401371790619025
40.133;0.4457171757263635
40.2;0.491905899345415
40.267;0.39685799999375077
40.334;0.39786790819971335
40.401;0.3962179635099672
40.468;0.4196084460091471
40.535;0.42872709261840203
40.602;0.509103433651417
40.669;0.468405967991829
40.736;0.5235284594675973
40.803;0.5108748518380661
40.87;0.5673507382437206
40.937;0.5457473788488006
41.004;0.5808881981419887
41.071;0.5850575452050293
41.138;0.6258940495572421
41.205;0.6334752415960219
41.272;0.6418171158589069
41.339;0.5885178175406062
41.406;0.5481617794297079
41.473;0.47479215938599695
41.54;0.4305392487831117
41.607;0.42982155721914755
41.674;0.3977584255839228
41.741;0.42027202388484275
41.808;0.42811952424441463
41.875;0.42188107053344737
41.942;0.44842181901038664
42.009;0.45443761775457964
42.076;0.4759189938469821
42.143;0.48935333207136655
42.21;0.5353647003592588
42.277;0.5276147564760676
42.344;0.5949613452209779
42.411;0.5848262984794076
42.478;0.6714596513891802
42.545;0.6762967021515409
42.612;0.5887360880853069
42.679;0.6046581854010319
42.746;0.5355489516798236
42.813;0.47481624980512355
42.88;0.4604500109034718
42.947;0.3871475859725335
43.014;0.4331181483526864
43.081;0.3721926491485234
43.148;0.5156161791606692
43.215;0.39569176969623715
43.282;0.4489690991904164
43.349;0.5382504272777541
43.416;0.46691251898471203
43.483;0.5652858269864641
43.55;0.5538384526454762
43.617;0.5483079479540117
43.684;0.5925975987019925
43.751;0.601361398958048
43.818;0.5791065882615464
43.885;0.6399867732756892
43.952;0.5959546503065898
44.019;0.6185644762968124
44.086;0.516371055725751
44.153;0.4802366805024037
44.22;0.45804947694459036
44.287;0.4133393195577133
44.354;0.4187792994372141
44.421;0.3623642929694483
44.488;0.3250191356340374
44.555;0.4193343706946576
44.622;0.44123859337338367
44.689;0.5154522908962396
44.756;0.5272702236493443
44.823;0.5160504262515946
44.89;0.556035460052256
44.957;0.5381675476979826
45.024;0.5633199227965061
45.091;0.5881857736646297
45.158;0.5656045855432049
45.225;0.619678252386753
45.292;0.5915374022391483
45.359;0.5925416683187443
45.426;0.5959978163148456
45.493;0.4619089782549286
45.56;0.44610185741278285
45.627;0.40077027859334813
45.694;0.41939318594493363
45.761;0.45461833188617123
45.828;0.4246631814941028
45.895;0.4323512269026566
45.962;0.4874913093714299
46.029;0.5044665199419056
46.096;0.4970233264954976
46.163;0.522671658179625
46.23;0.5388460021997766
46.297;0.6055133783321903
46.364;0.6232320660445856
46.431;0.6110499856352664
46.498;0.6409708147990696
46.565;0.6237357509908358
46.632;0.5676333539312327
46.699;0.6050749202787442
46.766;0.5663708493689776
46.833;0.4725113508690109
46.9;0.43613193214311013
46.967;0.44523169651514666
47.034;0.39955807583288366
47.101;0.4518206249216657
47.168;0.4585104909629545
47.235;0.4456436402662289
47.302;0.4507032954663729
47.369;0.5161938278534404
47.436;0.5061567708323785
47.503;0.5492625479948832
47.57;0.572148691178435
47.637;0.6221070291953585
47.704;0.6367627288140089
47.771;0.5971328919896083
47.838;0.5953992553890465
47.905;0.6454999222648327
47.972;0.6231365544846492
48.039;0.5650363515200497
48.106;0.5160444905853131
48.173;0.45703382050683117
48.24;0.4341712677033183
48.307;0.414566895621159
48.374;0.41842357083791093
48.441;0.41688793182318057
48.508;0.38793762950793725
48.575;0.455471178878478
48.642;0.5000617360516707
48.709;0.5093669835330434
48.776;0.5251754825334365
48.843;0.47260259303170626
48.91;0.5138551402052115
48.977;0.548343365400732
49.044;0.6050536826762914
49.111;0.5793909529862089
49.178;0.7007576549692948
49.245;0.6341802312479667
49.312;0.5932067429178653
49.379;0.5897509319774351
49.446;0.5628624768633065
49.513;0.46578110744141554
49.58;0.42304229900448614
49.647;0.3747408026029069
49.714;0.4180680912741343
49.781;0.37806147089377634
49.848;0.4425466235672566
49.915;0.41667607629166603
49.982;0.4836493576934959
50.049;0.5225203730027376
50.116;0.5099007503231748
50.183;0.5158199469113655
50.25;0.5575705121005905
50.317;0.5918994159369391
50.384;0.609198131714437
50.451;0.6216226427818731
50.518;0.6669597368336131
50.585;0.6799919354260313
50.652;0.6834103493100078
50.719;0.6461901840033253
50.786;0.6282879622794643
50.853;0.6022269523508457
50.92;0.6643654989981359
50.987;0.644502688617966
51.054;0.7127366325019338
51.121;0.7045365760530216
51.188;0.6939790482557302
51.255;0.736110213706677
51.322;0.7441307204041718
51.389;0.7256205258439421
51.456;0.751611949568597
51.523;0.7384930452715036
51.59;0.777463070421148
51.657;0.7664202234126063
51.724;0.7700955205998866
51.791;0.7668005505997331
51.858;0.7752130807178648
51.925;0.7766161557408218
51.992;0.7628892461985992
52.059;0.7477561809878767
52.126;0.7720325070848306
52.193;0.7157751257875645
52.26;0.7197160106798286
52.327;0.7551163777857516
52.394;0.754326265970965
52.461;0.7650716713077048
52.528;0.7493164957759624
52.595;0.7473591886672192
52.662;0.7255386626172847
52.729;0.7300472798035369
52.796;0.7381977579081922
52.863;0.7546438034051631
52.93;0.7490024201490009
52.997;0.7505038131033734
53.064;0.7596233751883097
53.131;0.7716231211773534
53.198;0.757371311423852
53.265;0.7439574183964318
53.332;0.7452694140635485
53.399;0.7518009859242176
53.466;0.770413707971945
53.533;0.753114288835033
53.6;0.7711635239067307
