t;grid16
0.0;0.2821994550011628
0.067;0.26169424704506744
0.134;0.24741771066635734
0.201;0.22908866777424539
0.268;0.21975902459992672
0.335;0.21678342954695767
0.402;0.23921788372356628
0.469;0.25092721976923577
0.536;0.22942404952444556
0.603;0.2658740045628854
0.67;0.26867725840450096
0.737;0.3084694629748859
0.804;0.32888679687245104
0.871;0.3577439831924321
0.938;0.39195894502397155
1.005;0.39258719108323575
1.072;0.40367550581318795
1.139;0.3573288657566228
1.206;0.31930404125909034
1.273;0.37539718124248506
1.34;0.3519852939166334
1.407;0.25757538839854016
1.474;0.23517151526192856
1.541;0.21772182152575253
1.608;0.21290885810382393
1.675;0.22452714031282683
1.742;0.22157727021329526
1.809;0.2393556943687156
1.876;0.27034335334115284
1.943;0.2748964769494327
2.01;0.2671138964802679
2.077;0.30183370813718124
2.144;0.34696568147958384
2.211;0.3715468153772913
2.278;0.3843788071786659
2.345;0.42098018838043383
2.412;0.3791445117279482
2.479;0.34915864286174486
2.546;0.3535888768946404
2.613;0.36223339124835624
2.68;0.33860267915400016
2.747;0.2575640838956919
2.814;0.22033862481380398
2.881;0.23540556385891354
2.948;0.2390821971123721
3.015;0.23398331520800197
3.082;0.24412816271194454
3.149;0.2423908131096239
3.216;0.27199016659138636
3.283;0.28212478744729436
3.35;0.29964551384801624
3.417;0.30882833457967096
3.484;0.35164095044625393
3.551;0.36860732430781545
3.618;0.4190129603518874
3.685;0.43624056633682456
3.752;0.378623422558087
3.819;0.3592110279339884
3.886;0.36015670500882263
3.953;0.31818121790791165
4.02;0.32830420481386213
4.087;0.27143597601741065
4.154;0.2264721893080412
4.221;0.21952492912072938
4.288;0.23808639826524702
4.355;0.2588140339662321
4.422;0.258238606499113
4.489;0.24292837243717325
4.556;0.2614327348400282
4.623;0.2837140005966695
4.69;0.2757422062525317
4.757;0.2958293808582924
4.824;0.3328937921148562
4.891;0.377563795858713
4.958;0.41095846141703773
5.025;0.4116586560285363
5.092;0.39558477552943366
5.159;0.35959511612782485
5.226;0.346935051585205
5.293;0.3807222813040849
5.36;0.35299096697934107
5.427;0.2830969190004718
5.494;0.22345352688171444
5.561;0.24840987789866928
5.628;0.22914428481658344
5.695;0.25059357007055827
5.762;0.2367460181481345
5.829;0.23664954667549834
5.896;0.25939600383281136
5.963;0.2895196269183968
6.03;0.30392666736821683
6.097;0.2879000534954346
6.164;0.3535301613970662
6.231;0.3520289784667688
6.298;0.41749469886658713
6.365;0.4195777093415508
6.432;0.3721053646952055
6.499;0.36509262033546575
6.566;0.3168200185151444
6.633;0.3171350920716825
6.7;0.33464335759844355
6.767;0.27184692284911954
6.834;0.2524391255158931
6.901;0.24452466920205831
6.968;0.23747266629998862
7.035;0.25104672428294866
7.102;0.25081778889140344
7.169;0.25234264497351083
7.236;0.26439728229380666
7.303;0.2827660699686705
7.37;0.31593008224311786
7.437;0.3368885875036841
7.504;0.3620769509360513
7.571;0.355248628465624
7.638;0.45417043971531107
7.705;0.4322995983958961
7.772;0.40584120036950744
7.839;0.33345170810013997
7.906;0.3650164299639504
7.973;0.39671763196165455
8.04;0.3263516452722789
8.107;0.28240488582607737
8.174;0.24365781279385051
8.241;0.24216965005942787
8.308;0.2474640038724283
8.375;0.24334422526859673
8.442;0.26960296251065197
8.509;0.2475223640433406
8.576;0.2359846590588043
8.643;0.2860200864424694
8.71;0.29179768327980665
8.777;0.301284600437539
8.844;0.32761201951809227
8.911;0.34216675852061057
8.978;0.4183953171623689
9.045;0.4198908261234557
9.112;0.41300860267282313
9.179;0.363642199437757
9.246;0.3807120869180275
9.313;0.3898581126588629
9.38;0.3567875327217037
9.447;0.32454954343899917
9.514;0.2541741677670722
9.581;0.23100934538889709
9.648;0.2502811938762776
9.715;0.26372993908225034
9.782;0.23490675794995222
9.849;0.2874372889912323
9.916;0.25554797131536805
9.983;0.2836698480199729
10.05;0.37387728428063194
10.117;0.3065704552741119
10.184;0.365166592415603
10.251;0.39563167778780756
10.318;0.4710442644321216
10.385;0.43713312063732074
10.452;0.4169070491204843
10.519;0.3668777696217574
10.586;0.3738124535743767
10.653;0.3759155832929475
10.72;0.3707208631164999
10.787;0.27081449081890696
10.854;0.26405598381096507
10.921;0.2375290364531405
10.988;0.24168434802560684
11.055;0.2436415175484284
11.122;0.2534444371500353
11.189;0.24879388449584824
11.256;0.27696911391562606
11.323;0.2906824333657808
11.39;0.2944997995348749
11.457;0.34213458803668895
11.524;0.3528099877468899
11.591;0.41924940647261566
11.658;0.43508418346312183
11.725;0.42407587784707346
11.792;0.42984616502416934
11.859;0.35796546831476705
11.926;0.4018107344093768
11.993;0.34066503511801116
12.06;0.33108664973958524
12.127;0.29135167983786536
12.194;0.2563596442885171
12.261;0.2548776814792624
12.328;0.24103678521325983
12.395;0.2584842897989806
12.462;0.2723995125487703
12.529;0.2609218347054742
12.596;0.27389710163902137
12.663;0.2922753906072818
12.73;0.3180220918071731
12.797;0.3225634229917386
12.864;0.37038310500045996
12.931;0.40040436622732245
12.998;0.42672588010061946
13.065;0.43774938846103223
13.132;0.4317880857678161
13.199;0.42417080734443535
13.266;0.3821710384772927
13.333;0.37630249085933304
13.4;0.3505383437080385
13.467;0.2814030717056403
13.534;0.27108298356504495
13.601;0.28288557668617964
13.668;0.255166794444889
13.735;0.24995569431592615
13.802;0.2521068554864808
13.869;0.247551303735797
13.936;0.27323528281214254
14.003;0.3177037018996015
14.07;0.3043788015001158
14.137;0.3610324548819111
14.204;0.33900609015532057
14.271;0.35676877297017334
14.338;0.39508733056757495
14.405;0.4630464600924367
14.472;0.39829654727395686
14.539;0.38605278869401605
14.606;0.3744914665321647
14.673;0.3848215999067875
14.74;0.3701800886587995
14.807;0.292065895240189
14.874;0.24377452830574722
14.941;0.23976197656909598
15.008;0.26399940519122145
15.075;0.24671207694437675
15.142;0.2630424774579044
15.209;0.2657983253319259
15.276;0.27931530515433756
15.343;0.3062797233513221
15.41;0.3317095748973105
15.477;0.30114892588930375
15.544;0.3541512222321108
15.611;0.4162894536099711
15.678;0.450812823734091
15.745;0.4267692957008652
15.812;0.4138870775038668
15.879;0.3840086134653634
15.946;0.3719000903589862
16.013;0.4044228046817094
16.08;0.35415265798910095
16.147;0.31139146292941544
16.214;0.26484203154432273
16.281;0.2646269014983753
16.348;0.23904516955924504
16.415;0.2713980965513993
16.482;0.27805846701310794
16.549;0.2859034565105501
16.616;0.27738696671882396
16.683;0.35492106558861336
16.75;0.3328594477392837
16.817;0.3648413932333478
16.884;0.3554263074683896
16.951;0.4120783426631856
17.018;0.43664438395312455
17.085;0.43830506324989515
17.152;0.4199619985826175
17.219;0.36862068607201764
17.286;0.3541139332633577
17.353;0.4092593315649655
17.42;0.3825184201193526
17.487;0.31131700038659094
17.554;0.27119903171239423
17.621;0.2917344518235801
17.688;0.26797018539489553
17.755;0.2733888587753416
17.822;0.2631600836984271
17.889;0.2750694814957472
17.956;0.28756744873878154
18.023;0.3005669382038201
18.09;0.3363440917813036
18.157;0.32672761433975606
18.224;0.34555108577093097
18.291;0.38769958670985993
18.358;0.45527269879851007
18.425;0.45604856571272917
18.492;0.4404282738238527
18.559;0.3915426520555423
18.626;0.39930563362146465
18.693;0.4401865982654982
18.76;0.3515462874595872
18.827;0.28036634629563767
18.894;0.2637344478721825
18.961;0.2556431884334739
19.028;0.2651465475573305
